A crop of corn plants is genetically modified so that the plants produce a natural pesticide. People are concerned that these corn plants might transfer modified genetic material to other plants. Which of the following is the best way to further modify the plants to prevent them from transferring their genetic materials to other plants?	6	0.0	-0.233333333333333360.0
A crop of corn plants is genetically modified so that the plants produce a natural pesticide. People are concerned that these corn plants might transfer modified genetic material to other plants. Which of the following is the best way to further modify the plants to prevent them from transferring their genetic materials to other plants?	7	0.6	0.60.0
A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road?	0	1.6795180722891567	0.199999999999999960.6
A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road?	1	2.4	-0.40.3
A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road?	2	2.279518072289157	0.199999999999999960.3
A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road?	3	4.2	0.60.0
A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road?	4	0.0	-1.15959323835471650.8999999999999999
A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road?	5	0.0	-0.40.0
A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road?	6	0.0	-0.40.0
A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road?	7	0.9590361445783131	0.00.0
A town built a road through a forest. Deer live in the forest on both sides of the road. Which would not help protect deer from the cars on the road?	8	0.8213247397247959	0.00.0
Of these research projects, which is the best choice for a student who is interested in environmental issues to study?	0	0.0	-0.60586761879987580.8999999999999999
Of these research projects, which is the best choice for a student who is interested in environmental issues to study?	1	0.0	0.466666666666666560.3
Of these research projects, which is the best choice for a student who is interested in environmental issues to study?	2	0.0	0.44743589743589740.3
Of these research projects, which is the best choice for a student who is interested in environmental issues to study?	3	0.0	-0.61666666666666670.6
Of these research projects, which is the best choice for a student who is interested in environmental issues to study?	4	0.7889201531785017	-0.40.6
Of these research projects, which is the best choice for a student who is interested in environmental issues to study?	5	0.13047346491550194	0.00.0
Of these research projects, which is the best choice for a student who is interested in environmental issues to study?	6	0.6	-0.40.3
Using fossil fuels wisely and avoiding waste is an example of	0	1.7999999999999998	0.60.0
Using fossil fuels wisely and avoiding waste is an example of	1	1.7999999999999998	0.60.0
Which of these activities is used to conserve water?	0	0.6	2.21.2
Which of these activities is used to conserve water?	1	0.6	0.00.0
Which of these activities is used to conserve water?	2	0.833880902163408	0.00.0
Which of these activities is used to conserve water?	3	0.6	0.60.0
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	0	0.1453930515394155	0.00.0
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	1	0.0	-0.199572308455278460.6
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	2	0.0	0.60.0
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	3	0.0	-1.1197889066131070.8999999999999999
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	4	0.6	0.00.0
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	5	0.0	0.00.0
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	6	1.4244581726190138	0.00.0
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	7	2.024458172619014	0.00.0
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	8	1.7999999999999998	-0.40.6
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	9	0.6960976421345999	-0.80.8999999999999999
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	10	0.0	-1.19955764843775840.8999999999999999
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	11	0.0	0.00.0
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	12	0.6	0.00.0
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	13	0.0	0.60.0
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	14	0.6	-0.40.3
A student is investigating a light bulb that saves energy and can last up to 10 times longer than other bulbs. Other than saving energy, which is another benefit of using these light bulbs?	15	0.0	-0.40.0
Turning off the light when leaving a room is an example of	0	0.0	0.0169404510817039440.3
Turning off the light when leaving a room is an example of	1	0.0	0.60.0
Turning off the light when leaving a room is an example of	2	0.6	0.60.0
Turning off the light when leaving a room is an example of	3	3.0	0.199999999999999960.8999999999999999
Which of the following will reduce a home electric bill?	0	0.6	1.40.8999999999999999
Which of the following will reduce a home electric bill?	1	0.0	0.00.0
Which of the following will reduce a home electric bill?	2	0.928476821192053	-0.40.3
Which of the following will reduce a home electric bill?	3	0.026069430267905813	0.00.0
Which of the following will reduce a home electric bill?	4	0.928476821192053	0.00.0
A family installs a new heating system in their home. Which is the most desirable result of the new heating system?	0	2.4	1.20.3
A family installs a new heating system in their home. Which is the most desirable result of the new heating system?	1	0.0	-0.40.0
A family installs a new heating system in their home. Which is the most desirable result of the new heating system?	2	0.6	0.00.0
A family installs a new heating system in their home. Which is the most desirable result of the new heating system?	3	2.4	1.40.8999999999999999
A family installs a new heating system in their home. Which is the most desirable result of the new heating system?	4	1.2	0.00.0
A family installs a new heating system in their home. Which is the most desirable result of the new heating system?	5	0.0	-0.40.0
A family installs a new heating system in their home. Which is the most desirable result of the new heating system?	6	0.0	0.60.0
A family installs a new heating system in their home. Which is the most desirable result of the new heating system?	7	1.2	0.40516693163751980.8999999999999999
A family installs a new heating system in their home. Which is the most desirable result of the new heating system?	8	0.6	0.00.0
People use water in different ways. Which of these activities wastes water?	0	0.6570189674464435	1.20.3
People use water in different ways. Which of these activities wastes water?	1	0.0	0.199999999999999960.3
People use water in different ways. Which of these activities wastes water?	2	0.6	-0.40.3
Which of these can be recycled in an attempt to conserve resources?	0	0.6	0.60.0
Which of these can be recycled in an attempt to conserve resources?	1	1.2	0.00.0
Which of these can be recycled in an attempt to conserve resources?	2	0.0	0.70.0
Which of these can be recycled in an attempt to conserve resources?	3	0.0	0.099999999999999980.0
Which of these can be recycled in an attempt to conserve resources?	4	2.4	0.00.0
Which of these can be recycled in an attempt to conserve resources?	5	0.1497572249342386	0.099999999999999980.0
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	0	0.0	0.79999999999999990.3
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	1	0.0	-0.40.0
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	2	1.2	0.00.0
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	3	2.4	0.00.0
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	4	2.4	0.00.0
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	5	0.0	-0.80.6
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	6	0.0	-0.40.0
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	7	0.0	0.00.0
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	8	0.0	0.0092956435595329960.3
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	9	0.6	0.79999999999999990.6
When large areas of the rainforests are cleared and burned, climate can be affected. Which best explains how rainforest destruction can contribute to the greenhouse effect?	10	0.6	0.00.0
Measurements of carbon dioxide concentrations in the air taken over the past decade have shown a	0	1.4027050043174993	0.48567602884546810.0
What is a worldwide increase in temperature called?	0	0.2604380887473875	0.60.0
Many scientists think that burning fossil fuels has increased the amount of carbon dioxide in the atmosphere. What effect would the increase of carbon dioxide most likely have on the planet?	0	3.8000000000000003	0.00.0
Many scientists think that burning fossil fuels has increased the amount of carbon dioxide in the atmosphere. What effect would the increase of carbon dioxide most likely have on the planet?	1	0.0	0.362788254659793250.0
Many scientists think that burning fossil fuels has increased the amount of carbon dioxide in the atmosphere. What effect would the increase of carbon dioxide most likely have on the planet?	2	0.0	0.00.0
Many scientists think that burning fossil fuels has increased the amount of carbon dioxide in the atmosphere. What effect would the increase of carbon dioxide most likely have on the planet?	3	0.0	0.33721174534020670.0
Many scientists think that burning fossil fuels has increased the amount of carbon dioxide in the atmosphere. What effect would the increase of carbon dioxide most likely have on the planet?	4	1.2	0.00.0
Many scientists think that burning fossil fuels has increased the amount of carbon dioxide in the atmosphere. What effect would the increase of carbon dioxide most likely have on the planet?	5	1.7999999999999998	0.00.0
Many scientists think that burning fossil fuels has increased the amount of carbon dioxide in the atmosphere. What effect would the increase of carbon dioxide most likely have on the planet?	6	1.2	0.00.0
The burning of fossil fuels has increased the carbon dioxide content of the atmosphere. What is a possible effect that the increased amount of carbon dioxide is likely to have on our planet?	0	4.3336438320250945	0.00.0
The burning of fossil fuels has increased the carbon dioxide content of the atmosphere. What is a possible effect that the increased amount of carbon dioxide is likely to have on our planet?	1	0.0	0.362788254659793250.0
The burning of fossil fuels has increased the carbon dioxide content of the atmosphere. What is a possible effect that the increased amount of carbon dioxide is likely to have on our planet?	2	0.0	0.00.0
The burning of fossil fuels has increased the carbon dioxide content of the atmosphere. What is a possible effect that the increased amount of carbon dioxide is likely to have on our planet?	3	0.0	0.33721174534020670.0
The burning of fossil fuels has increased the carbon dioxide content of the atmosphere. What is a possible effect that the increased amount of carbon dioxide is likely to have on our planet?	4	1.2	0.00.0
The burning of fossil fuels has increased the carbon dioxide content of the atmosphere. What is a possible effect that the increased amount of carbon dioxide is likely to have on our planet?	5	1.7999999999999998	0.00.0
The burning of fossil fuels has increased the carbon dioxide content of the atmosphere. What is a possible effect that the increased amount of carbon dioxide is likely to have on our planet?	6	1.2	0.00.0
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	0	1.083720930232558	-0.084504444376559350.3
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	1	1.318437332273661	0.00.0
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	2	3.0597530759518166	-0.80.8999999999999999
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	3	2.358125139727905	-0.208210356826342920.3
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	4	0.0	0.60.0
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	5	2.3696987769486286	0.00.0
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	6	0.03764682361396199	-0.80.6
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	7	0.2042053764707381	-0.40.8999999999999999
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	8	0.48372093023255813	0.70.0
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	9	0.7876790197941282	0.00.0
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	10	1.2	0.91549555562344060.3
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	11	0.18767901979412827	0.00.0
Use the information to answer the question. Over the last 150 years, the use of fossil fuels has increased, resulting in more carbon dioxide and other greenhouse gases in the atmosphere. Some scientists think that these atmospheric gases will result in global warming. Scientists have recorded data on global temperature changes and have predicted possible changes in sea level that may affect Maryland residents. Which result of global warming will most negatively affect coastal residents in Maryland?	12	0.1415437107271298	-0.40.3
Carbon dioxide emissions have increased due to large numbers of automobiles and increased industrialization. Which of the following has been most affected by the increase in carbon dioxide levels?	0	0.0	0.038616201600113590.0
Carbon dioxide emissions have increased due to large numbers of automobiles and increased industrialization. Which of the following has been most affected by the increase in carbon dioxide levels?	1	1.4	-0.300000000000000040.3
Carbon dioxide emissions have increased due to large numbers of automobiles and increased industrialization. Which of the following has been most affected by the increase in carbon dioxide levels?	2	2.4	0.00.0
Carbon dioxide emissions have increased due to large numbers of automobiles and increased industrialization. Which of the following has been most affected by the increase in carbon dioxide levels?	3	0.0	-0.80.6
Carbon dioxide emissions have increased due to large numbers of automobiles and increased industrialization. Which of the following has been most affected by the increase in carbon dioxide levels?	4	2.4	-0.40.6
Carbon dioxide emissions have increased due to large numbers of automobiles and increased industrialization. Which of the following has been most affected by the increase in carbon dioxide levels?	5	0.6	-0.40.3
Carbon dioxide emissions have increased due to large numbers of automobiles and increased industrialization. Which of the following has been most affected by the increase in carbon dioxide levels?	6	0.0	-0.40.0
Carbon dioxide emissions have increased due to large numbers of automobiles and increased industrialization. Which of the following has been most affected by the increase in carbon dioxide levels?	7	0.7999999999999999	-0.300000000000000040.3
Gasoline for cars is produced from fossil fuels. Using gasoline can most likely lead to which environmental problem?	0	1.399276283152794	0.60.0
Gasoline for cars is produced from fossil fuels. Using gasoline can most likely lead to which environmental problem?	1	1.7999999999999998	0.00.0
Gasoline for cars is produced from fossil fuels. Using gasoline can most likely lead to which environmental problem?	2	0.0	0.00.0
Gasoline for cars is produced from fossil fuels. Using gasoline can most likely lead to which environmental problem?	3	0.0	0.00.0
Gasoline for cars is produced from fossil fuels. Using gasoline can most likely lead to which environmental problem?	4	0.7	0.00.0
Gasoline for cars is produced from fossil fuels. Using gasoline can most likely lead to which environmental problem?	5	0.6	0.60.0
Many scientists theorize that global warming will melt the polar ice caps. What would most likely happen if the polar ice caps melted?	0	1.8755002724173773	0.138842275511519180.0
Many scientists theorize that global warming will melt the polar ice caps. What would most likely happen if the polar ice caps melted?	1	0.0	0.90807646706768590.0
Many scientists theorize that global warming will melt the polar ice caps. What would most likely happen if the polar ice caps melted?	2	0.0	0.43607734112363540.0
Many scientists theorize that global warming will melt the polar ice caps. What would most likely happen if the polar ice caps melted?	3	2.4	0.00.0
If a wooded area is cleared and corn is planted, what will MOST likely happen?	0	0.6	0.00.0
If a wooded area is cleared and corn is planted, what will MOST likely happen?	1	0.0	0.60.0
If a wooded area is cleared and corn is planted, what will MOST likely happen?	2	0.6	0.00.0
If a wooded area is cleared and corn is planted, what will MOST likely happen?	3	0.0	1.36058609536476640.0
People can help keep a forest a good place for birds to live by	0	0.0	-0.397727272727272760.0
People can help keep a forest a good place for birds to live by	1	0.6	0.49593847000745430.6
People can help keep a forest a good place for birds to live by	2	0.7	-0.50079355613633660.8999999999999999
People can help keep a forest a good place for birds to live by	3	0.6	0.84990445531804490.6
People can help keep a forest a good place for birds to live by	4	0.0	0.0546458168546135050.6
People can help keep a forest a good place for birds to live by	5	0.0	-1.18522418478260860.6
People can help keep a forest a good place for birds to live by	6	0.0	0.00.0
People can help keep a forest a good place for birds to live by	7	0.6	-0.40.3
People can help keep a forest a good place for birds to live by	8	0.6	0.00.0
People can help keep a forest a good place for birds to live by	9	0.09999999999999987	-1.62.1
People can help keep a forest a good place for birds to live by	10	0.11066236986239797	0.00.0
People can help keep a forest a good place for birds to live by	11	0.0	0.00.0
People can help keep a forest a good place for birds to live by	12	1.3919093020420499	0.00.0
People can help keep a forest a good place for birds to live by	13	0.6	-0.0460340146894093750.6
People can help keep a forest a good place for birds to live by	14	0.6	0.00.0
People can help keep a forest a good place for birds to live by	15	0.7	0.00.0
People can help keep a forest a good place for birds to live by	16	0.22132473972479594	-0.80.8999999999999999
A wetland habitat can continue to support the birds and fish that live there if people ___.	0	1.2428571428571429	-1.16120689655172441.2
A wetland habitat can continue to support the birds and fish that live there if people ___.	1	0.0	0.59155634624041210.6
A wetland habitat can continue to support the birds and fish that live there if people ___.	2	0.028571428571428525	0.00.0
A wetland habitat can continue to support the birds and fish that live there if people ___.	3	0.028571428571428525	0.00.0
A wetland habitat can continue to support the birds and fish that live there if people ___.	4	0.6	-0.40.3
A wetland habitat can continue to support the birds and fish that live there if people ___.	5	0.6285714285714286	0.00.0
A wetland habitat can continue to support the birds and fish that live there if people ___.	6	1.8285714285714283	-0.81.5
A wetland habitat can continue to support the birds and fish that live there if people ___.	7	0.0	0.00.0
A wetland habitat can continue to support the birds and fish that live there if people ___.	8	2.2213247397247957	-0.40.8999999999999999
A wetland habitat can continue to support the birds and fish that live there if people ___.	9	0.1392337984338265	-0.40.3
A wetland habitat can continue to support the birds and fish that live there if people ___.	10	0.0	-1.20000000000000020.8999999999999999
A wetland habitat can continue to support the birds and fish that live there if people ___.	11	0.18969825827255926	-1.20000000000000021.8
A wetland habitat can continue to support the birds and fish that live there if people ___.	12	1.2	0.00.0
A wetland habitat can continue to support the birds and fish that live there if people ___.	13	0.028571428571428525	-0.79705882352941180.8999999999999999
A wetland habitat can continue to support the birds and fish that live there if people ___.	14	0.05714285714285705	-0.80.8999999999999999
A wetland habitat can continue to support the birds and fish that live there if people ___.	15	1.2	-1.56196030136192431.8
A wetland habitat can continue to support the birds and fish that live there if people ___.	16	0.0	0.00.0
A wetland habitat can continue to support the birds and fish that live there if people ___.	17	1.2	0.00.0
Some birds live in a forest. If many of the trees in the forest are cut down, the shelter for the birds will	0	2.4571428571428573	0.00.0
Some birds live in a forest. If many of the trees in the forest are cut down, the shelter for the birds will	1	1.7999999999999998	0.00.0
Some birds live in a forest. If many of the trees in the forest are cut down, the shelter for the birds will	2	0.3623376623376622	0.60.0
Some birds live in a forest. If many of the trees in the forest are cut down, the shelter for the birds will	3	0.0	0.00.0
Some birds live in a forest. If many of the trees in the forest are cut down, the shelter for the birds will	4	0.8909090909090909	0.00.0
Some birds live in a forest. If many of the trees in the forest are cut down, the shelter for the birds will	5	0.472077922077922	0.00.0
Which of these is the most likely effect of cutting down large numbers of trees?	0	0.0	0.299999999999999930.3
Which of these is the most likely effect of cutting down large numbers of trees?	1	0.0	0.199999999999999960.3
Which of these is the most likely effect of cutting down large numbers of trees?	2	0.7079319706211813	0.00.0
As more people have moved to the beach, the sea turtle population has decreased. Which is most likely the cause of this decrease?	0	1.2	0.00.0
As more people have moved to the beach, the sea turtle population has decreased. Which is most likely the cause of this decrease?	1	0.6	0.487801553992645130.0
As more people have moved to the beach, the sea turtle population has decreased. Which is most likely the cause of this decrease?	2	2.0	0.487801553992645130.0
As more people have moved to the beach, the sea turtle population has decreased. Which is most likely the cause of this decrease?	3	2.0	0.05447624201199830.0
As more people have moved to the beach, the sea turtle population has decreased. Which is most likely the cause of this decrease?	4	2.620603483454881	0.13265068312892480.0
As more people have moved to the beach, the sea turtle population has decreased. Which is most likely the cause of this decrease?	5	0.0	-0.39684008340479420.0
As more people have moved to the beach, the sea turtle population has decreased. Which is most likely the cause of this decrease?	6	3.810558153949724	0.00.0
Which of these is most likely harmful to an ecosystem?	0	1.7999999999999998	0.00.0
Which of these is most likely harmful to an ecosystem?	1	1.2	0.55359393641620810.0
Which of these is most likely harmful to an ecosystem?	2	0.6	0.00.0
Which of these is most likely harmful to an ecosystem?	3	0.6	0.60.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	0	2.5835767751580714	0.292598840029056230.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	1	2.4	0.00.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	2	1.7999999999999998	0.00.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	3	1.7999999999999998	0.00.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	4	0.7659884688749691	0.60.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	5	0.0	0.60.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	6	0.0	0.34526919112504440.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	7	0.1182417139057001	0.58086053547434790.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	8	4.8	0.00.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	9	0.40476767983461426	0.00.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	10	0.0	0.60.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	11	4.2	0.00.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	12	2.7316744618491704	0.00.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	13	3.7902652016865024	0.00.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	14	0.18357677515807158	0.292598840029056230.0
The snowshoe hare was once common in Maryland. In 1986, researchers in the state noted that the snowshoe hare was no longer found in Maryland. Which statement best explains why the snowshoe hare is no longer found in Maryland?	15	1.359375	0.00.0
The building of a dam will most likely	0	0.6	0.1829048270233841.2
The building of a dam will most likely	1	0.0	0.74114967260741030.0
Which human activity most often has a harmful effect on the environment?	0	0.6090909090909091	0.60.0
Which human activity most often has a harmful effect on the environment?	1	2.409090909090909	0.60.0
Which human activity most often has a harmful effect on the environment?	2	1.2	0.00.0
Which human activity most often has a harmful effect on the environment?	3	1.7999999999999998	0.099999999999999980.0
Which human activity most often has a harmful effect on the environment?	4	0.6	0.60.0
Pesticides and fertilizers can help farmers to produce more crops. However, overuse of these chemicals can result in	0	1.0388880390855406	0.426292901317637860.0
Pesticides and fertilizers can help farmers to produce more crops. However, overuse of these chemicals can result in	1	0.6	0.426292901317637860.0
Pesticides and fertilizers can help farmers to produce more crops. However, overuse of these chemicals can result in	2	1.299855714113393	0.00.0
Pesticides and fertilizers can help farmers to produce more crops. However, overuse of these chemicals can result in	3	0.22694931168080812	0.00.0
Which of these best defines the term "pollutant"?	0	1.2	0.00.0
Which of these best defines the term "pollutant"?	1	0.0	0.60.0
Which of these best defines the term "pollutant"?	2	1.2	0.40097151901046580.0
Which of these best defines the term "pollutant"?	3	0.6876225169602592	-0.200000000000000070.8999999999999999
People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it	0	0.0	0.272242531014424860.0
People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it	1	3.5615384615384618	-0.40.3
People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it	2	0.6	0.055174504737384720.3
People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it	3	1.8166666666666664	1.20.6
People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it	4	1.4998387647062679	-0.40.6
People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it	5	0.6	-0.76551724137931030.6
People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it	6	0.0	-0.91537087466776730.6
People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it	7	0.0	0.00.0
People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it	8	0.0	0.4501463667115430.3
People are developing electric cars that would replace gasoline-burning cars. One major advantage of the electric car is that it	9	2.3615384615384616	-0.40.6
Many states require vehicles to be examined and to meet safety and pollution standards. What impact might vehicle inspections have on the environment?	0	3.6	0.93841327494715620.6
Many states require vehicles to be examined and to meet safety and pollution standards. What impact might vehicle inspections have on the environment?	1	0.0	0.315486579352114770.0
